title	author	ave_rating	no_rating	link
The Golding (Epiphany #1)	Sonya Deanna Terry	3.83	71	https://www.goodreads.com/book/show/24107618-the-golding
Soul Searching	J.M. Northup	4.71	17	https://www.goodreads.com/book/show/23209889-soul-searching
Water's Threshold (The Elemental Series Book 1)	Jillian Jacobs	4.24	34	https://www.goodreads.com/book/show/23789371-water-s-threshold
The Runaways and the Everlasting	Monifa Anderson	3.67	6	https://www.goodreads.com/book/show/24638037-the-runaways-and-the-everlasting
The Broken Coast	Bruce Lee Bond	4.14	14	https://www.goodreads.com/book/show/23706176-the-broken-coast
Wake the Hollow	Gaby Triana	3.91	266	https://www.goodreads.com/book/show/26114202-wake-the-hollow
Freya's Inferno (Winging It #1)	Sonja Bair	4.21	78	https://www.goodreads.com/book/show/24624760-freya-s-inferno
Caledonia (Caledonia #1)	Amy Hoff	4.00	41	https://www.goodreads.com/book/show/35192317-caledonia
The Blood Maker and the Witch's Curse	Jaromy Henry	3.82	11	https://www.goodreads.com/book/show/36638397-the-blood-maker-and-the-witch-s-curse
Ride: Awakening (Puca Mates #1)	A.C. James	3.81	598	https://www.goodreads.com/book/show/38318085-ride
The Fire Prince (The Cursed Kingdoms, #2)	Emily Gee	3.98	1,162	https://www.goodreads.com/book/show/18769734-the-fire-prince
Just His Taste (Guys and Godmothers, #3)	Candice Gilmer	4.50	18	https://www.goodreads.com/book/show/22181805-just-his-taste
Tenacious (Kris Longknife, #12)	Mike Shepherd	4.12	1,561	https://www.goodreads.com/book/show/15838404-tenacious
Burn My Soul: Part II (The Soul Series, #2)	Holly Newhouse	5.00	2	https://www.goodreads.com/book/show/23299484-burn-my-soul
Connor (Scorpio Sons, #2)	Nhys Glover	3.75	36	https://www.goodreads.com/book/show/23665463-connor
Phase Three: Devastate (Territory of the Dead, #3)	Rose Wynters	3.77	31	https://www.goodreads.com/book/show/23825152-phase-three
Dark Awakened (The Devil's Assistant, #2)	H.D. Smith	4.08	485	https://www.goodreads.com/book/show/23605381-dark-awakened
Manor of Sweet Souls Gladys Celebrates	Echo Shea	4.35	17	https://www.goodreads.com/book/show/23265380-manor-of-sweet-souls-gladys-celebrates
The Silvering	Sonya Deanna Terry	4.50	22	https://www.goodreads.com/book/show/24338975-the-silvering
The Red Light Princess	James W. Bodden	4.17	24	https://www.goodreads.com/book/show/24359139-the-red-light-princess
Her Dark Angel (Her Angel: Bound Warriors, #1)	Felicity Heaton	3.62	5,664	https://www.goodreads.com/book/show/8848401-her-dark-angel
To Die Fur (Whiskey, Tango & Foxtrot Mystery, #2)	Dixie Lyle	3.98	381	https://www.goodreads.com/book/show/18779666-to-die-fur
Only Time Will Tell	Suzanne Hoos	4.41	22	https://www.goodreads.com/book/show/23002456-only-time-will-tell
Silver Wolf Clan (Silver Wolf Clan, #1)	Tera Shanley	3.68	408	https://www.goodreads.com/book/show/21963509-silver-wolf-clan
To Avenge Her Highland Warrior (Highland Fae Chronicles #3)	Samantha Holt	4.25	143	https://www.goodreads.com/book/show/23311360-to-avenge-her-highland-warrior
A Spellbinding Christmas (Scott's Kinfolk Saga, #1)	Chelsea O'Neal	4.54	13	https://www.goodreads.com/book/show/23501821-a-spellbinding-christmas
For the Love of Her Dragon (Dragon Guards #4)	Julia Mills	4.32	1,203	https://www.goodreads.com/book/show/22585248-for-the-love-of-her-dragon
Cooper (Scorpio Sons, #3)	Nhys Glover	3.94	34	https://www.goodreads.com/book/show/23665505-cooper
Spooktacular Seductions	Linda Carroll-Bradd	4.30	23	https://www.goodreads.com/book/show/23251190-spooktacular-seductions
